vessel_id,vessel_name,vessel_flag,vessel_type,ssvid,event_start,event_end,duration_hrs,avg_speed_knots,total_distance_km,bbox_area_km2,net_displacement_ratio,lat,lon,dist_shore_km,dist_port_km,in_mpa,in_mpa_no_take,in_mpa_partial,on_high_seas,eez,rfmo,auth_status,potential_risk_flag,mpa_tier_weight,auth_multiplier,high_seas_mult,risk_flag_mult,risk_score
e49b03808-8c1f-23b0-02c2-f83b61f48b37,JI LE YU 07105,CHN,fishing,412283776,2022-12-30 14:58:39+00:00,2023-01-01 04:26:20+00:00,37.46,1.221,52.38,28.14,0.2541,38.3991,118.8666,19.0,11.94,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
0000166f8-80d3-aef5-4942-60e70f962bf9,ZHEXIANGYU40043,CHN,fishing,412436673,2022-12-30 15:21:54+00:00,2023-01-01 15:20:38+00:00,47.98,2.711,226.3,4293.07,0.5744,29.597,123.367,93.0,71.09,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
f0360875e-ed1c-6764-80cc-7b81cb568da1,ZHESHENGYU06407,CHN,fishing,412429934,2022-12-30 15:58:41+00:00,2023-01-02 00:41:40+00:00,56.72,2.276,231.78,495.23,0.1455,31.2667,122.9967,40.0,5.82,0,0,0,0,['8486'],"['PICES', 'ACAP', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
357c03afb-b9fd-d502-05f4-6fae9ac46e6d,MINXIAYU09852,CHN,fishing,412449141,2022-12-30 16:14:57+00:00,2023-01-01 14:48:16+00:00,46.56,2.768,230.87,2173.42,0.3277,35.4099,124.3799,103.0,103.86,0,0,0,0,['8327'],"['WCPFC', 'IWC', 'PICES', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
827fa959f-f824-0f29-6886-bfd48a7897b4,ZHE DING YU 14230,CHN,fishing,412424639,2022-12-30 16:20:28+00:00,2023-01-02 01:55:13+00:00,57.58,2.91,298.19,2761.21,0.2872,31.414,123.144,50.0,12.96,0,0,0,0,['8486'],"['WCPFC', 'PICES', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
614bab0b2-29d4-4264-6289-d57c7a96f58e,JILUANYU03818,CHN,fishing,412284259,2022-12-30 16:21:40+00:00,2023-01-01 10:09:28+00:00,41.8,0.95,64.28,49.94,0.1619,38.6643,118.6237,33.0,11.35,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
65640967f-f708-d327-f362-061d36451e85,ZHEXIANGYU67047,CHN,fishing,412437358,2022-12-30 16:24:08+00:00,2023-01-01 07:12:27+00:00,38.81,3.735,257.83,3661.27,0.3395,31.0506,123.151,17.0,13.79,0,0,0,0,['8486'],"['PICES', 'ACAP', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
ac1c2111b-b004-7b27-0273-8a3101b23857,ZHEPUYU68790,CHN,fishing,412422951,2022-12-30 16:46:34+00:00,2023-01-01 05:45:14+00:00,36.98,2.399,145.75,225.79,0.2048,30.0602,123.0751,32.0,27.0,0,0,0,0,['8486'],"['APFIC', 'IWC', 'PICES', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
f44386e2b-bac6-8f25-92b6-ab931d8e4528,ZHEPUYU19155,CHN,fishing,412424138,2022-12-30 16:47:42+00:00,2023-01-02 00:39:30+00:00,55.86,2.263,223.27,123.66,0.146,29.7791,122.7783,42.0,15.39,0,0,0,0,['8486'],"['IWC', 'ACAP', 'WCPFC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
b630eba0e-eb86-714c-9d6c-bf6d9c7cba99,ZHELINGYU69169,CHN,fishing,412419748,2022-12-30 19:49:54+00:00,2023-01-01 08:39:48+00:00,36.83,2.256,131.29,669.82,0.2807,28.065,123.3932,145.0,143.4,0,0,0,0,['8486'],"['ACAP', 'IWC', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
c74465e76-63f2-814c-f1d5-0f8003c3e75c,ALCANTARA SANTOS,MOZ,fishing,650117000,2022-12-30 20:22:49+00:00,2023-01-02 07:13:21+00:00,58.84,2.357,186.01,5.41,0.0177,-19.8924,34.9829,10.0,7.4,0,0,0,0,['8347'],"['IOTC', 'IWC', 'ACAP', 'SWIOFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
37bec27d1-1474-2dfd-7389-52de1a174d39,ZHEXIANGYU40016,CHN,fishing,412437834,2022-12-30 20:46:21+00:00,2023-01-01 07:36:28+00:00,34.84,3.03,178.87,813.54,0.2788,31.1816,123.7796,87.0,57.47,0,0,0,0,['8486'],"['PICES', 'ACAP', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
908dd4b5b-b08e-0a7d-ceeb-94d176e896bf,F/V NORMANDE 2,GUF,fishing,745004500,2022-12-30 21:03:18+00:00,2023-01-01 01:22:01+00:00,28.31,2.504,108.82,358.26,0.2523,5.7615,-52.0973,85.0,95.43,0,0,0,0,['8462'],"['NAMMCO', 'ICCAT', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
18569b650-04c7-bd39-d0c5-51e0b56615f9,ZHEYINYU11635,CHN,fishing,412436246,2022-12-30 21:05:28+00:00,2023-01-01 10:41:59+00:00,37.61,2.468,89.06,156.63,0.2596,30.0756,123.0603,30.0,23.87,0,0,0,0,['8486'],"['APFIC', 'PICES', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
a7f25c1ff-fd66-a082-b5ff-7ef293518230,MINLIANYU61759,CHN,fishing,412441229,2022-12-30 21:13:17+00:00,2023-01-01 05:33:43+00:00,32.34,2.188,119.78,504.87,0.2657,27.7488,123.5474,168.0,167.28,0,0,0,0,['8486'],"['ACAP', 'IWC', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
116d1d202-212b-29f7-2918-e488a4f008a4,ZHELINGYU12110,CHN,fishing,412418032,2022-12-30 21:34:26+00:00,2023-01-01 04:45:18+00:00,31.18,2.055,109.9,1102.93,0.4713,27.66,123.3696,145.0,144.73,0,0,0,0,['8486'],"['ACAP', 'APFIC', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
b9f7b5e4a-aff1-36b0-0cb8-b4c73120cb7e,ZHELINGYU97031,CHN,fishing,412419369,2022-12-30 21:40:42+00:00,2023-01-01 05:26:33+00:00,31.76,2.162,109.02,352.83,0.2491,27.6595,123.5314,177.0,176.58,0,0,0,0,"['48954', '8486']","['IWC', 'APFIC', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
eeb465afa-afb9-447e-1c40-d70286a91faf,LURONGYU55789,CHN,fishing,412321227,2022-12-30 22:07:06+00:00,2023-01-01 12:02:28+00:00,37.92,3.173,203.75,334.52,0.1965,34.1442,123.7612,127.0,131.85,0,0,0,0,['8327'],"['ACAP', 'WCPFC', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4e158c654-4ac6-53c5-c1be-171bf6a032d5,OCEAN CHALLENGE BF85,GBR,fishing,235098956,2022-12-30 22:20:17+00:00,2023-01-01 15:10:59+00:00,40.84,3.49,214.03,1925.78,0.2892,57.7735,-0.4285,64.0,28.0,0,0,0,0,['5696'],"['NAMMCO', 'NASCO', 'ICES', 'ICCAT', 'ACAP', 'IWC', 'NEAFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
e2181cdf2-205e-2af4-d326-84a0c290849b,ZHEPUYU20001,CHN,fishing,412423805,2022-12-30 17:10:23+00:00,2023-01-01 11:41:14+00:00,42.51,2.103,146.73,223.72,0.1522,31.3175,122.7922,44.0,1.9,0,0,0,0,['8486'],"['ACAP', 'PICES', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
821f7b855-551a-43d4-2ea9-a24d6c9af096,ZHE JIAO YU 75048,CHN,fishing,412412502,2022-12-30 17:10:51+00:00,2023-01-01 19:46:33+00:00,50.59,2.855,259.72,1004.37,0.1936,29.6674,122.8686,48.0,27.79,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
43ab52031-1670-ae13-80a9-840d8e72a5be,FV/DREHU,NCL,fishing,540013100,2022-12-30 17:11:22+00:00,2023-01-01 10:19:51+00:00,41.14,2.423,193.58,1180.19,0.2513,-21.1426,163.3706,135.0,133.19,1,0,1,0,['8312'],"['IWC', 'SPC', 'ACAP', 'WCPFC']",publicly_authorized,0,2.0,1.0,1.0,1.0,2.0
e9460e25c-cd39-4b76-bdbd-a3bc09ab9181,BEE BONG HO,KOR,fishing,440068520,2022-12-30 17:25:55+00:00,2023-01-01 05:17:32+00:00,35.86,2.061,114.92,30.42,0.0697,34.3189,127.8806,13.0,15.17,0,0,0,0,['8327'],"['IWC', 'PICES', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
29a14b056-6d08-9388-6d86-7970dfafed26,CAPT WICK,USA,fishing,367127120,2022-12-30 17:26:01+00:00,2023-01-01 17:35:02+00:00,48.15,2.072,165.05,35.4,0.0511,27.81,-97.0087,5.0,6.81,0,0,0,0,['8456'],"['NAMMCO', 'ICCAT', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
ffd0bd9f4-47c9-9c29-05eb-010bad137c68,JICAOYU04795,CHN,fishing,412461373,2022-12-30 17:32:41+00:00,2023-01-01 10:36:22+00:00,41.06,2.92,211.96,916.62,0.2344,29.6772,122.8621,51.0,27.08,0,0,0,0,['8486'],"['APFIC', 'ACAP', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
696d8bde7-73a3-b276-e485-df75542bf33b,ZHEXIANGYU31038,CHN,fishing,412436512,2022-12-29 22:55:08+00:00,2023-01-01 07:18:05+00:00,56.38,3.626,352.6,3050.39,0.2253,31.0528,123.6914,57.0,26.18,0,0,0,0,['8486'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
687d60061-16f2-e593-55f3-12564e26c524,HAI TONG 2,CHN,fishing,413022222,2022-12-29 23:42:39+00:00,2023-01-01 07:43:15+00:00,56.01,3.929,387.21,2568.34,0.2052,31.1339,123.7251,63.0,32.66,0,0,0,0,['8486'],"['WCPFC', 'PICES', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
448689911-1971-9bac-6d90-caa95071334f,ZHEDINGYU11107,CHN,fishing,412424465,2022-12-29 02:08:38+00:00,2023-01-04 00:43:33+00:00,142.58,2.425,605.98,231.14,0.0566,29.8169,123.2317,65.0,54.27,0,0,0,0,['8486'],"['APFIC', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
bb1228b3c-c757-5b23-98ba-c03661f32c8a,SUGANYU02502,CHN,fishing,412367323,2022-12-29 06:05:31+00:00,2023-01-02 08:51:44+00:00,98.77,1.937,351.45,28.89,0.0288,34.9292,119.9472,43.0,7.63,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
956963c5c-cd29-c308-b201-313c76b78b86,ZHEXIANGYU30302,CHN,fishing,412435969,2022-12-29 07:22:53+00:00,2023-01-01 02:33:26+00:00,67.18,3.004,332.74,904.62,0.187,29.5381,122.8143,55.0,52.46,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'APFIC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
545a2ae7f-fdff-814c-bfd5-77a118ab31e2,FILAKA-7,MAR,fishing,242260400,2022-12-29 09:42:39+00:00,2023-01-01 17:48:02+00:00,80.09,3.632,526.41,834.94,0.0779,23.4074,-16.3915,36.0,56.41,0,0,0,0,['8368'],"['NAMMCO', 'ACAP', 'IWC', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
794ad992a-a190-e501-626b-8867be1bfb1b,SHUNHANG95,CHN,fishing,412356587,2022-12-29 10:32:15+00:00,2023-01-01 04:20:15+00:00,65.8,2.34,268.78,168.51,0.087,34.9448,120.1804,51.0,19.1,0,0,0,0,['8486'],"['PICES', 'ACAP', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
3a8b53c63-37ad-4c50-9959-e7f959192e59,ZHELINGYU96096,CHN,fishing,412419539,2022-12-29 10:42:38+00:00,2023-01-01 00:48:41+00:00,62.1,2.803,284.52,363.82,0.096,30.3001,122.898,6.0,5.88,0,0,0,0,['8486'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d61cf003c-c3d2-e0cc-b9c1-f29051e48c24,LURONGYU59336,CHN,fishing,412331361,2022-12-29 13:19:52+00:00,2023-01-03 07:44:03+00:00,114.4,3.626,540.2,464.24,0.0655,38.006,121.4912,30.0,12.99,0,0,0,0,['8486'],"['IWC', 'PICES', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
0ab2fe2df-fa19-a5eb-eb56-6605e6c2b132,ZHESHENGYU10151,CHN,fishing,412428274,2022-12-30 23:18:19+00:00,2023-01-01 05:09:35+00:00,29.85,2.756,133.05,423.69,0.228,31.4714,122.6841,62.0,2.85,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
45fc67c5f-ffbb-8088-09a3-4baf211463bb,CIUDAD DE HUELVA,ESP,fishing,225987981,2022-12-30 23:21:44+00:00,2023-01-04 06:14:49+00:00,102.88,3.205,590.95,216.02,0.0355,20.0006,-17.1989,73.0,93.96,0,0,0,0,['8369'],"['NAMMCO', 'ICCAT', 'IWC', 'SRFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6cca86aeb-b96b-d0ce-98c8-75fc95d24e2b,LEONORA,ZAF,fishing,601477000,2022-12-30 23:22:21+00:00,2023-01-01 16:12:01+00:00,40.83,3.177,214.77,1144.78,0.223,-35.2361,21.3766,108.0,122.55,0,0,0,0,['8396'],"['CCSBT-Primary-Area', 'IWC', 'IOTC', 'CCSBT', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6c28a41bb-bf8f-308e-d348-54be3ddec25f,SEO JIN HO,KOR,fishing,440082630,2022-12-30 23:30:08+00:00,2023-01-01 05:36:55+00:00,30.11,1.15,32.36,37.13,0.2769,34.161,128.1218,40.0,33.37,0,0,0,0,['8327'],"['ACAP', 'PICES', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
953801230-028a-493c-3eef-a21c988b11ed,ZHEXIANGYU25027,CHN,fishing,412435419,2022-12-30 23:30:11+00:00,2023-01-01 02:10:37+00:00,26.67,2.795,123.4,1126.11,0.4405,29.1318,122.8163,48.0,47.71,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'APFIC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
c7cc2b6c2-2eea-aa5b-2cb6-21256b692800,MINFUDINGYU08786,CHN,fishing,412449959,2022-12-30 19:34:47+00:00,2023-01-01 08:01:57+00:00,36.45,2.57,162.33,647.82,0.2314,31.2039,123.7863,92.0,63.59,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
bf312570e-e765-a2f1-4afb-63784d6a5926,ZHELINGYU96002,CHN,fishing,412418434,2022-12-30 19:36:53+00:00,2023-01-01 01:02:55+00:00,29.43,3.065,149.43,270.24,0.1691,30.29,122.9087,8.0,6.76,0,0,0,0,['8486'],"['PICES', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
740592661-14a8-33df-e521-f2e06465aab9,ZHEXIANGYU31088,CHN,fishing,412439722,2022-12-31 00:08:32+00:00,2023-01-01 07:24:36+00:00,31.27,3.725,203.48,1247.38,0.2495,31.085,123.7966,70.0,41.55,0,0,0,0,['8486'],"['WCPFC', 'PICES', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2f179a903-3ee2-23e4-af5c-4fe945ca344a,ZHEYUYU82028,CHN,fishing,412414781,2022-12-31 00:12:05+00:00,2023-01-01 05:26:00+00:00,29.23,2.968,139.15,382.35,0.2305,27.4579,122.9341,149.0,124.75,0,0,0,0,['8486'],"['WCPFC', 'APFIC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
f2eb050df-f5db-3d03-91b9-496a18d08f08,ZHEXIANGYU76128,CHN,fishing,412433179,2022-12-31 00:16:55+00:00,2023-01-01 10:10:04+00:00,33.89,2.808,155.05,990.47,0.2901,29.3095,123.2238,86.0,69.16,0,0,0,0,['8486'],"['IWC', 'APFIC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2ba057d6d-d005-2b48-ad54-a5ba904cb1b7,ZHELINGYU96001,CHN,fishing,412418078,2022-12-31 00:29:57+00:00,2023-01-01 01:12:42+00:00,24.71,2.806,123.4,208.99,0.1698,30.3265,122.9008,12.0,11.15,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'PICES', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
fb1d5de4b-b698-91ec-ee93-4177c9d5c1e3,LURONGYU55761,CHN,fishing,412329213,2022-12-31 00:44:32+00:00,2023-01-01 14:43:55+00:00,37.99,2.899,181.68,607.39,0.2099,35.2537,124.186,107.0,108.19,0,0,0,0,['8327'],"['IWC', 'ACAP', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
ce9fa81f2-2e4a-71e5-27ef-0f0488944c52,LULANYU61802,CHN,fishing,412322866,2022-12-31 00:51:24+00:00,2023-01-01 05:17:42+00:00,28.44,1.755,92.8,151.85,0.1899,35.4469,120.0397,26.0,8.5,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'PICES', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
88ff0c5c4-452f-b37d-a5ef-c04dc652c0ea,ZHELINGYU12153,CHN,fishing,412416399,2022-12-31 01:03:16+00:00,2023-01-01 04:35:33+00:00,27.54,2.116,90.27,186.99,0.2887,27.6548,123.44,175.0,174.08,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
cb5427a57-7b0c-70cd-16ae-95dededfb35e,DYNO MIKE,USA,fishing,368234380,2022-12-30 22:20:19+00:00,2023-01-01 06:07:48+00:00,31.79,2.754,158.55,850.52,0.2636,29.0513,-94.4192,43.0,14.49,0,0,0,0,['8456'],"['IWC', 'ACAP', 'NAMMCO', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
7641d0f44-4e66-7c8a-dc92-94ee3f83b65e,YUANYU 877,CHN,fishing,412549239,2022-12-30 22:27:40+00:00,2023-01-01 14:37:01+00:00,40.16,3.581,248.91,431.49,0.1855,20.486,-17.3975,55.0,53.6,0,0,0,0,"['8369', '8368']","['SRFC', 'ACAP', 'IWC', 'ICCAT', 'NAMMCO']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d44f52942-2e16-5ec3-116b-13d239c4c2cf,ZHEYUYU82068,CHN,fishing,412415816,2022-12-30 23:00:42+00:00,2023-01-01 04:34:53+00:00,29.57,3.183,152.91,975.36,0.2906,27.4764,123.131,154.0,137.33,0,0,0,0,"['48954', '8486']","['IWC', 'WCPFC', 'APFIC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
7c2d3921a-a9ff-fad8-1fa4-314a33a41d4c,STAR SHRIMPERXXXI,NGA,fishing,657217400,2022-12-30 23:14:09+00:00,2023-01-01 00:10:09+00:00,24.93,2.478,110.61,197.56,0.2013,4.2275,6.7676,18.0,41.45,0,0,0,0,['8474'],"['IWC', 'NAMMCO', 'FCWC', 'ACAP', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2ce6df92d-d320-5859-873d-37f32cd1916c,AREZAK-7,MAR,fishing,242257400,2022-12-29 22:17:58+00:00,2023-01-01 18:41:13+00:00,68.39,3.484,434.38,1148.76,0.1114,23.4087,-16.431,11.0,43.9,0,0,0,0,['8368'],"['NAMMCO', 'ICCAT', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d9f6ecff9-93b9-9225-ee8d-1dab44a31301,AREZAK-23,MAR,fishing,242264400,2022-12-29 22:22:03+00:00,2023-01-02 14:30:17+00:00,88.14,3.585,569.07,1637.87,0.1039,23.411,-16.3995,7.0,47.1,0,0,0,0,['8368'],"['ICCAT', 'IWC', 'NAMMCO', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
665d93b00-0308-fdc8-e693-bd2eb997be0e,,CHN,fishing,412520115,2022-12-29 22:29:46+00:00,2023-01-01 07:21:07+00:00,56.86,3.695,368.71,2770.36,0.2019,31.0651,123.7093,57.0,26.38,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
e5285cfbd-d141-c1e5-e094-009a29ddfe44,ZHEPUYU19309,CHN,fishing,412422304,2022-12-29 22:31:44+00:00,2023-01-01 17:54:30+00:00,67.38,2.345,283.88,214.44,0.0989,29.8115,122.7633,35.0,8.97,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4051bae3a-a5c5-2010-4f76-5f1505993cb0,ZHEXIANGYU30057,CHN,fishing,412435155,2022-12-29 22:34:04+00:00,2023-01-01 05:49:20+00:00,55.25,3.666,347.87,3175.78,0.2343,31.0473,123.6826,57.0,25.83,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
19fe66f44-48f0-6535-f810-28bacbf586fe,ZHELINGYU15007,CHN,fishing,412419585,2022-12-31 09:15:26+00:00,2023-01-01 00:04:05+00:00,14.81,0.168,0.89,0.05,0.3383,33.7233,124.0312,105.0,107.97,0,0,0,0,['8327'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d3afc64bb-b50e-0d84-8c4a-a910d425a1a2,ZHELINGYU26877,CHN,fishing,412418017,2022-12-31 09:16:52+00:00,2023-01-01 11:54:23+00:00,26.63,3.055,143.2,349.95,0.2608,28.5741,123.6179,124.0,122.78,0,0,0,0,['8486'],"['ACAP', 'APFIC', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
e003d08be-e47e-4ad0-d430-64ea30621895,SHUNFA 18,,fishing,100921322,2022-12-31 09:16:55+00:00,2023-01-01 04:43:30+00:00,19.44,1.098,31.06,49.29,0.3216,36.6863,122.1848,15.0,15.13,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
32d086efd-d56d-3add-04dc-825d0ede7305,LU LAN YU 77568,CHN,fishing,412332485,2022-12-31 09:22:26+00:00,2023-01-01 00:13:22+00:00,14.85,2.686,58.58,35.64,0.1532,35.0672,119.4035,7.0,1.11,0,0,0,0,['8486'],"['PICES', 'ACAP', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
069901759-9788-3844-9bdd-9d9a1172721f,SUGANYU03772,CHN,fishing,413068666,2022-12-31 09:24:02+00:00,2023-01-01 05:23:47+00:00,20.0,1.709,61.74,48.11,0.1855,34.9074,119.9734,42.0,8.55,0,0,0,0,['8486'],"['ACAP', 'PICES', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
46fbe5b9e-e81a-cc1d-9110-702f0ff36b3e,LURONGYU58922,CHN,fishing,412338203,2022-12-31 01:06:58+00:00,2023-01-01 14:46:49+00:00,37.66,2.983,201.22,392.23,0.1826,35.2131,124.1589,105.0,105.98,0,0,0,0,['8327'],"['ACAP', 'PICES', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d425cd5bf-ffca-8731-eb2c-ac59bfa8585f,PKFB 1859SUKSANG,MYS,fishing,533344983,2022-12-31 01:08:26+00:00,2023-01-01 18:26:27+00:00,41.3,2.992,224.37,996.27,0.2148,4.2914,100.3051,45.0,39.94,0,0,0,0,['8483'],"['ACAP', 'SEAFDEC', 'IOTC', 'APFIC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
053990cbf-f23d-ea70-3255-519ad40fa871,ZHEFENGYU23097,CHN,fishing,412438527,2022-12-31 01:11:55+00:00,2023-01-01 00:00:04+00:00,22.8,2.973,120.59,532.5,0.3173,35.4038,124.2828,108.0,109.41,0,0,0,0,['8327'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
996cf27d0-08c7-5a6d-eb82-96093593f746,SUNG HAE,KOR,fishing,440140210,2022-12-31 01:24:15+00:00,2023-01-01 13:43:22+00:00,36.32,2.456,125.11,13.24,0.0425,34.1152,127.5915,17.0,25.18,0,0,0,0,['8327'],"['PICES', 'WCPFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
33de9ba52-25c7-4586-e914-b2d7e482f2f0,HAOYUN8,CHN,fishing,412580077,2022-12-31 01:26:37+00:00,2023-01-01 14:10:56+00:00,36.74,3.006,193.03,404.41,0.1896,35.1969,124.1337,107.0,108.04,0,0,0,0,['8327'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
